Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Rating_Missing_Flag,Discount Applied_Flag,Subscription Status_Flag,Estimated_Lifetime_Spend,Purchases_Per_Year,Value_Tier,Low_Satisfaction_Flag,Promo_Dependency_Score,Previous_Purchases_TieBreak,Tenure_Censored_Flag,Loyalty_Score_A_Behavioral,Engagement_Depth_Tier,Frequency_Inconsistency_Flag,Loyalty_Score_B_Value_Satisfaction,Customer_Segment,Region
96,37,Male,Sneakers,Footwear,100,Missouri,L,Pink,Fall,3.8,Yes,Free Shipping,Yes,48,PayPal,Monthly,0,1,1,4900,12,Platinum,0,0.6840120663650076,48.00009975641026,0,0.9652564102564103,Veteran,0,0.7583974358974359,Core Loyal,Midwest
97,32,Male,Gloves,Accessories,73,Delaware,S,Gold,Spring,3.8,Yes,Express,Yes,43,Venmo,Every 3 Months,1,1,1,3212,4,Platinum,0,0.6840120663650076,43.000089230769234,0,0.8528205128205129,Veteran,0,0.7057692307692308,"Habitual, Not Yet Valuable",South
98,21,Male,Shoes,Footwear,92,Virginia,M,Teal,Winter,4.8,Yes,Store Pickup,Yes,37,Cash,Annually,0,1,1,3496,1,Platinum,0,0.6840120663650076,37.000092307692306,0,0.7425641025641025,Established,1,0.9228846153846154,Promising New,South
99,20,Male,Jeans,Clothing,67,New York,XL,Teal,Spring,2.6,Yes,Next Day Air,Yes,20,Bank Transfer,Annually,0,1,1,1407,1,Gold,1,0.6840120663650076,20.000052794871795,0,0.3923076923076923,Developing,0,0.2826282051282051,Low Priority / At Risk,Northeast
100,26,Male,Hoodie,Clothing,40,Missouri,XL,Indigo,Summer,3.7,Yes,Express,Yes,33,Debit Card,Quarterly,0,1,1,1360,4,Gold,0,0.6840120663650076,33.00005102564103,0,0.653974358974359,Established,0,0.49378205128205127,Low Priority / At Risk,Midwest
101,62,Male,Sunglasses,Accessories,98,South Dakota,M,Maroon,Fall,2.7,Yes,Express,Yes,31,Cash,Bi-Weekly,0,1,1,3136,26,Platinum,1,0.6840120663650076,31.00008826923077,0,0.627051282051282,Established,0,0.48,Low Priority / At Risk,Midwest
102,27,Male,Coat,Outerwear,85,North Dakota,XL,White,Spring,4.6,Yes,Express,Yes,50,Credit Card,Bi-Weekly,0,1,1,4335,26,Platinum,0,0.6840120663650076,50.000097935897436,1,0.9942307692307693,Veteran,0,0.9119230769230768,Core Loyal,Midwest
103,51,Male,Socks,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Yes,Next Day Air,Yes,35,Credit Card,Quarterly,0,1,1,2412,4,Platinum,0,0.6840120663650076,35.000077653846155,0,0.6998717948717949,Established,0,0.8496153846153847,Promising New,South
104,54,Male,Boots,Footwear,89,West Virginia,L,Red,Winter,4.0,Yes,Next Day Air,Yes,22,Venmo,Bi-Weekly,0,1,1,2047,26,Gold,0,0.6840120663650076,22.000070384615384,0,0.44,Developing,0,0.6541025641025642,Low Priority / At Risk,South
105,55,Male,Sunglasses,Accessories,24,New Hampshire,L,Pink,Spring,4.4,Yes,2-Day Shipping,Yes,1,PayPal,Monthly,0,1,1,48,12,Bronze,0,0.6840120663650076,1.0000001282051283,0,0.001282051282051282,New,0,0.38403846153846155,Low Priority / At Risk,Northeast
106,69,Male,Backpack,Accessories,96,New York,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,4,Bank Transfer,Annually,0,1,1,480,1,Bronze,0,0.6840120663650076,4.0000171794871795,0,0.08512820512820513,New,0,0.30435897435897435,Low Priority / At Risk,Northeast
107,64,Male,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Standard,Yes,31,Credit Card,Monthly,0,1,1,1120,12,Silver,0,0.6840120663650076,31.00004285897436,0,0.6083333333333333,Established,0,0.45294871794871794,Low Priority / At Risk,Midwest
108,28,Male,Sneakers,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,Yes,46,PayPal,Bi-Weekly,0,1,1,3149,26,Platinum,1,0.6840120663650076,46.00008841025641,0,0.9112820512820513,Veteran,0,0.5600641025641026,"Habitual, Not Yet Valuable",South
109,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,Yes,32,Bank Transfer,Bi-Weekly,0,1,1,2607,26,Platinum,1,0.6840120663650076,32.00008106410257,0,0.6426923076923077,Established,0,0.5832051282051283,Low Priority / At Risk,West
110,58,Male,T-shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,Yes,43,Bank Transfer,Bi-Weekly,0,1,1,3740,26,Platinum,1,0.6840120663650076,43.00009406410256,0,0.8557692307692307,Veteran,0,0.488974358974359,"Habitual, Not Yet Valuable",South
111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,Yes,Standard,Yes,26,Venmo,Bi-Weekly,0,1,1,702,26,Silver,0,0.6840120663650076,26.00002641025641,0,0.5062820512820513,Established,0,0.4342307692307692,Low Priority / At Risk,Northeast
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,9,Credit Card,Annually,0,1,1,750,1,Silver,0,0.6840120663650076,9.00002826923077,0,0.17474358974358975,New,0,0.637051282051282,Low Priority / At Risk,Northeast
113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Free Shipping,Yes,28,PayPal,Bi-Weekly,0,1,1,1885,26,Gold,0,0.6840120663650076,28.000067076923077,0,0.5535897435897436,Established,0,0.6992307692307692,Low Priority / At Risk,South
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,20,PayPal,Quarterly,0,1,1,1134,4,Silver,1,0.6840120663650076,20.000043333333334,0,0.3869230769230769,Developing,0,0.3346794871794872,Low Priority / At Risk,Northeast
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,9,Cash,Weekly,0,1,1,950,52,Silver,0,0.6840120663650076,9.000035846153846,0,0.17974358974358975,New,0,0.4178846153846154,Low Priority / At Risk,Northeast
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,48,Debit Card,Every 3 Months,0,1,1,4606,4,Platinum,0,0.6840120663650076,48.00009908974359,0,0.9632051282051282,Veteran,0,0.7550641025641026,Core Loyal,West
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,12,Venmo,Annually,0,1,1,1118,1,Silver,1,0.6840120663650076,12.000042743589743,0,0.23948717948717949,New,0,0.3916025641025641,Low Priority / At Risk,South
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,29,Cash,Bi-Weekly,0,1,1,960,26,Silver,0,0.6840120663650076,29.00003632051282,0,0.5658974358974359,Established,0,0.6038461538461538,Low Priority / At Risk,Midwest
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,27,Cash,Bi-Weekly,0,1,1,1260,26,Silver,0,0.6840120663650076,27.000048025641025,0,0.5301282051282051,Established,0,0.701474358974359,Low Priority / At Risk,South
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,44,Cash,Annually,0,1,1,3420,1,Platinum,0,0.6840120663650076,44.00009128205128,0,0.8715384615384615,Veteran,1,0.8202564102564103,Core Loyal,West
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,32,Bank Transfer,Annually,0,1,1,2772,1,Platinum,0,0.6840120663650076,32.00008367948718,0,0.6447435897435897,Established,1,0.720576923076923,Low Priority / At Risk,South
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,11,Cash,Bi-Weekly,0,1,1,864,26,Silver,0,0.6840120663650076,11.000032410256411,0,0.21474358974358973,New,0,0.5056410256410256,Low Priority / At Risk,South
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,44,Cash,Bi-Weekly,0,1,1,1800,26,Gold,0,0.6840120663650076,44.00006515384615,0,0.8638461538461538,Veteran,0,0.7871153846153847,Core Loyal,West
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,46,Cash,Weekly,0,1,1,4183,52,Platinum,1,0.6840120663650076,46.00009721794872,0,0.916025641025641,Veteran,0,0.6041025641025641,"Habitual, Not Yet Valuable",South
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,50,PayPal,Annually,0,1,1,4386,1,Platinum,1,0.6840120663650076,50.00009814102564,1,0.9947435897435898,Veteran,1,0.6087179487179487,"Habitual, Not Yet Valuable",West
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,45,Venmo,Every 3 Months,0,1,1,2484,4,Platinum,0,0.6840120663650076,45.000079064102565,0,0.8876923076923077,Veteran,0,0.6137820512820513,"Habitual, Not Yet Valuable",West
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,48,Cash,Every 3 Months,0,1,1,1764,4,Gold,0,0.6840120663650076,48.00006411538462,0,0.9465384615384616,Veteran,0,0.6007692307692307,"Habitual, Not Yet Valuable",South
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,26,Credit Card,Weekly,0,1,1,2403,52,Platinum,0,0.6840120663650076,26.0000773974359,0,0.5198717948717949,Established,0,0.8483333333333334,Promising New,South
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,Yes,Standard,Yes,21,Credit Card,Bi-Weekly,0,1,1,704,26,Silver,0,0.6840120663650076,21.00002664102564,0,0.40512820512820513,Developing,0,0.5758333333333333,Low Priority / At Risk,West
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,49,PayPal,Bi-Weekly,0,1,1,3350,26,Platinum,0,0.6840120663650076,49.00009078205128,0,0.9757692307692307,Veteran,0,0.7975,Core Loyal,Northeast
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,13,PayPal,Bi-Weekly,0,1,1,546,26,Bronze,0,0.6840120663650076,13.000020166666667,0,0.24846153846153846,New,0,0.3394871794871795,Low Priority / At Risk,South
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,46,Credit Card,Weekly,0,1,1,1363,52,Gold,0,0.6840120663650076,46.00005112820513,0,0.9019230769230769,Veteran,0,0.5358333333333334,"Habitual, Not Yet Valuable",Northeast
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,42,PayPal,Weekly,0,1,1,2494,52,Platinum,0,0.6840120663650076,42.000079115384615,0,0.833076923076923,Veteran,0,0.8382051282051282,Core Loyal,West
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,25,Venmo,Annually,0,1,1,1690,1,Gold,1,0.6840120663650076,25.00006198717949,0,0.49474358974358973,Developing,1,0.31423076923076926,Low Priority / At Risk,West
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,25,Cash,Monthly,0,1,1,2444,12,Platinum,0,0.6840120663650076,25.000078256410255,0,0.5024358974358974,Established,0,0.8722435897435897,Promising New,South
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,12,PayPal,Quarterly,0,1,1,1053,4,Silver,0,0.6840120663650076,12.000039987179488,0,0.23807692307692307,New,0,0.5232051282051282,Low Priority / At Risk,Midwest
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,4,Debit Card,Quarterly,0,1,1,430,4,Bronze,1,0.6840120663650076,4.000014858974359,0,0.08243589743589744,New,0,0.23115384615384615,Low Priority / At Risk,South
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,38,PayPal,Weekly,0,1,1,1677,52,Gold,0,0.6840120663650076,38.00006152564102,0,0.7484615384615385,Established,0,0.7502564102564102,Promising New,West
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,42,Bank Transfer,Weekly,0,1,1,1247,52,Silver,0,0.6840120663650076,42.00004734615385,0,0.8244871794871795,Veteran,0,0.6201282051282051,"Habitual, Not Yet Valuable",South
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,30,Venmo,Annually,0,1,1,2945,1,Platinum,0,0.6840120663650076,30.00008585897436,0,0.6014102564102564,Established,1,0.6889102564102565,Low Priority / At Risk,South
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,50,Credit Card,Weekly,0,1,1,1428,52,Gold,0,0.6840120663650076,50.00005385897436,1,0.9826923076923076,Veteran,0,0.5494871794871794,"Habitual, Not Yet Valuable",South
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,45,PayPal,Weekly,0,1,1,2116,52,Gold,0,0.6840120663650076,45.000072051282054,0,0.8858974358974359,Veteran,0,0.8412179487179487,Core Loyal,South
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,33,Credit Card,Bi-Weekly,0,1,1,1972,26,Gold,1,0.6840120663650076,33.00006885897436,0,0.6574358974358975,Established,0,0.4623076923076923,Low Priority / At Risk,Midwest
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,25,PayPal,Quarterly,0,1,1,1248,4,Silver,1,0.6840120663650076,25.000047538461537,0,0.4905128205128205,Developing,0,0.27634615384615385,Low Priority / At Risk,Midwest
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,25,Cash,Monthly,0,1,1,1118,12,Silver,1,0.6840120663650076,25.000042743589745,0,0.4887179487179487,Developing,0,0.35147435897435897,Low Priority / At Risk,Northeast
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,44,Debit Card,Quarterly,0,1,1,4275,4,Platinum,0,0.6840120663650076,44.00009769230769,0,0.8771794871794871,Veteran,0,0.8908974358974359,Core Loyal,Midwest
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,21,Venmo,Bi-Weekly,0,1,1,660,26,Bronze,0,0.6840120663650076,21.000024897435896,0,0.40474358974358976,Developing,0,0.42666666666666664,Low Priority / At Risk,West
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,31,Bank Transfer,Bi-Weekly,0,1,1,2048,26,Gold,0,0.6840120663650076,31.00007041025641,0,0.6187179487179487,Established,0,0.5513461538461538,Low Priority / At Risk,West
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,47,Debit Card,Annually,0,1,1,4320,1,Platinum,1,0.6840120663650076,47.00009787179487,0,0.9392307692307692,Veteran,1,0.5080128205128205,"Habitual, Not Yet Valuable",West
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,14,PayPal,Monthly,0,1,1,1140,12,Silver,1,0.6840120663650076,14.000043538461538,0,0.2765384615384615,Developing,0,0.3554487179487179,Low Priority / At Risk,South
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,17,Debit Card,Every 3 Months,0,1,1,1728,4,Gold,0,0.6840120663650076,17.000063166666667,0,0.3362820512820513,Developing,0,0.7967948717948719,Promising New,West
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,3,Venmo,Annually,0,1,1,188,1,Bronze,0,0.6840120663650076,3.0000048846153846,0,0.04833333333333333,New,0,0.42685897435897435,Low Priority / At Risk,Midwest
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,42,Venmo,Annually,0,1,1,3655,1,Platinum,0,0.6840120663650076,42.000093487179484,0,0.84,Veteran,1,0.8312820512820512,Core Loyal,South
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,22,Debit Card,Annually,0,1,1,1265,1,Silver,1,0.6840120663650076,22.000048153846155,0,0.43333333333333335,Developing,1,0.378525641025641,Low Priority / At Risk,South
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,21,Venmo,Quarterly,0,1,1,2156,4,Gold,0,0.6840120663650076,21.000072602564103,0,0.42423076923076924,Developing,0,0.581474358974359,Low Priority / At Risk,South
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,21,Bank Transfer,Quarterly,0,1,1,1694,4,Gold,0,0.6840120663650076,21.00006217948718,0,0.41794871794871796,Developing,0,0.6747435897435897,Low Priority / At Risk,Northeast
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,40,Debit Card,Annually,0,1,1,1066,1,Silver,0,0.6840120663650076,40.00004080769231,0,0.7862820512820513,Veteran,1,0.5062179487179487,"Habitual, Not Yet Valuable",Midwest
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,1,Bank Transfer,Bi-Weekly,0,1,1,136,26,Bronze,1,0.6840120663650076,1.0000026282051282,0,0.012692307692307692,New,0,0.11076923076923076,Low Priority / At Risk,Northeast
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,50,Bank Transfer,Monthly,0,1,1,3723,12,Platinum,0,0.6840120663650076,50.00009385897436,1,0.9903846153846154,Veteran,0,0.7925641025641026,Core Loyal,Northeast
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,39,Bank Transfer,Every 3 Months,0,1,1,1080,4,Silver,0,0.6840120663650076,39.00004126923077,0,0.7643589743589744,Veteran,0,0.4659615384615385,"Habitual, Not Yet Valuable",Northeast
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,34,Venmo,Monthly,0,1,1,805,12,Silver,0,0.6840120663650076,34.00003006410257,0,0.671025641025641,Established,0,0.5725641025641025,Low Priority / At Risk,South
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,29,Venmo,Bi-Weekly,0,1,1,1470,26,Gold,1,0.6840120663650076,29.000055025641025,0,0.5720512820512821,Established,0,0.37275641025641026,Low Priority / At Risk,Midwest
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,31,PayPal,Bi-Weekly,0,1,1,2368,26,Platinum,1,0.6840120663650076,31.000076487179488,0,0.6216666666666667,Established,0,0.4800641025641026,Low Priority / At Risk,West
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,8,Debit Card,Weekly,0,1,1,603,52,Bronze,1,0.6840120663650076,8.00002282051282,0,0.15538461538461537,New,0,0.2919871794871795,Low Priority / At Risk,South
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,5,Credit Card,Bi-Weekly,0,1,1,390,26,Bronze,1,0.6840120663650076,5.000013243589744,0,0.0967948717948718,New,0,0.08487179487179486,Low Priority / At Risk,South
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,7,Cash,Monthly,0,1,1,480,12,Bronze,1,0.6840120663650076,7.0000171794871795,0,0.13833333333333334,New,0,0.14314102564102565,Low Priority / At Risk,South
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,30,Cash,Monthly,0,1,1,961,12,Silver,0,0.6840120663650076,30.0000365,0,0.5842307692307692,Established,0,0.48467948717948717,Low Priority / At Risk,South
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,14,Credit Card,Every 3 Months,0,1,1,405,4,Bronze,0,0.6840120663650076,14.000013833333334,0,0.26282051282051283,Developing,0,0.3713461538461538,Low Priority / At Risk,South
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,5,Cash,Bi-Weekly,0,1,1,480,26,Bronze,1,0.6840120663650076,5.0000171794871795,0,0.10282051282051283,New,0,0.183525641025641,Low Priority / At Risk,South
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,3,PayPal,Every 3 Months,0,1,1,120,4,Bronze,1,0.6840120663650076,3.000002076923077,0,0.04358974358974359,New,0,0.16724358974358974,Low Priority / At Risk,West
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,46,Venmo,Bi-Weekly,0,1,1,1175,26,Silver,1,0.6840120663650076,46.00004453846154,0,0.9015384615384615,Veteran,0,0.24134615384615385,"Habitual, Not Yet Valuable",West
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,4,Credit Card,Weekly,0,1,1,175,52,Bronze,0,0.6840120663650076,4.00000432051282,0,0.06743589743589744,New,1,0.24006410256410257,Low Priority / At Risk,South
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,42,Credit Card,Bi-Weekly,0,1,1,2881,26,Platinum,0,0.6840120663650076,42.00008520512821,0,0.8348717948717949,Veteran,0,0.7062179487179487,"Habitual, Not Yet Valuable",Midwest
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,30,Cash,Annually,0,1,1,1426,1,Gold,1,0.6840120663650076,30.00005369230769,0,0.5883333333333334,Established,1,0.44634615384615384,Low Priority / At Risk,West
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,37,Venmo,Annually,0,1,1,1330,1,Silver,0,0.6840120663650076,37.00005003846154,0,0.7275641025641025,Established,1,0.44948717948717953,Low Priority / At Risk,Northeast
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,2,Bank Transfer,Annually,0,1,1,258,1,Bronze,1,0.6840120663650076,2.0000073974358976,0,0.036153846153846154,New,0,0.09423076923076923,Low Priority / At Risk,South
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,30,Credit Card,Quarterly,0,1,1,2511,4,Platinum,1,0.6840120663650076,30.000079384615386,0,0.5980769230769231,Established,0,0.4355769230769231,Low Priority / At Risk,Northeast
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,47,Bank Transfer,Monthly,0,1,1,2016,12,Gold,0,0.6840120663650076,47.000069807692306,0,0.9253846153846154,Veteran,0,0.5876923076923077,"Habitual, Not Yet Valuable",Midwest
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,21,PayPal,Quarterly,0,1,1,946,4,Silver,0,0.6840120663650076,21.00003562820513,0,0.4094871794871795,Developing,0,0.5419871794871794,Low Priority / At Risk,West
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,9,Bank Transfer,Bi-Weekly,0,1,1,310,26,Bronze,0,0.6840120663650076,9.000010256410256,0,0.1671794871794872,New,0,0.5322435897435898,Low Priority / At Risk,Midwest
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,12,Debit Card,Bi-Weekly,0,1,1,1053,26,Silver,1,0.6840120663650076,12.000039987179488,0,0.23807692307692307,New,0,0.3567948717948718,Low Priority / At Risk,Midwest
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,4,Bank Transfer,Weekly,0,1,1,305,52,Bronze,0,0.6840120663650076,4.0000100384615385,0,0.075,New,1,0.4928205128205128,Low Priority / At Risk,Northeast
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,10,Debit Card,Annually,0,1,1,1056,1,Silver,1,0.6840120663650076,10.000040230769232,0,0.20038461538461538,New,0,0.2583974358974359,Low Priority / At Risk,South
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,26,Credit Card,Weekly,0,1,1,783,52,Silver,0,0.6840120663650076,26.00002935897436,0,0.5071794871794871,Established,0,0.36525641025641026,Low Priority / At Risk,Midwest
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,40,Cash,Bi-Weekly,0,1,1,1353,26,Gold,1,0.6840120663650076,40.00005085897436,0,0.7885897435897435,Veteran,0,0.35192307692307695,"Habitual, Not Yet Valuable",West
